,0,1,2,3,4,5,6,7,8,9
213,Tyt Distribuciones Medellin,OPERATIONAL,"#- int 1105, Cl. 48 #5339, Medellín, Antioquia, Colombia",ChIJqTR8fVUoRI4RdEza7OP-mFE,6.2485316,-75.5719089,3.8,"['shopping_mall', 'point_of_interest', 'establishment']",5,shopping_mall
214,SOHO Publicidad S.A.S,OPERATIONAL,"Cra. 45 ## 39-71, Medellín, Antioquia, Colombia",ChIJNScvFlIoRI4Rt-CCykqU4lE,6.2394114,-75.5693695,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",13,shopping_mall
215,Mall Palms Avenue,OPERATIONAL,"Cl. 18 Sur ###35-69, Medellín, Antioquia, Colombia",ChIJeWu6LjAoRI4Rk-tA6gBLXEo,6.2174466,-75.56507409999999,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",790,shopping_mall
216,Transceal Medellin,OPERATIONAL,"a 65-42, Av. Colombia #65-2, Medellín, Antioquia, Colombia",ChIJnVkMZAQpRI4Rdltdqa69SYA,6.2561936,-75.5810808,4.4,"['shopping_mall', 'point_of_interest', 'establishment']",23,shopping_mall
217,Estadio de Fútbol Atanasio Girardot,OPERATIONAL,"Cra. 74 #48010, Medellín, Antioquia, Colombia",ChIJaQ-HTw4pRI4ROSz1nrWXf_U,6.256863999999999,-75.59013,4.7,"['stadium', 'point_of_interest', 'establishment']",25702,stadium
218,Parque lleras,OPERATIONAL,"Cl. 10 #25-18, Medellín, Antioquia, Colombia",ChIJzcYf6yAoRI4RoLXwyLeIrk8,6.208881,-75.5677791,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",15036,park
219,Parque de El Poblado,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJlVzqqCsoRI4RHqtx-IJvdD0,6.210362099999999,-75.5709991,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",18273,park
220,Parques del Río Medellín,OPERATIONAL,"Autopista Del Sur, Medellín, Antioquia, Colombia",ChIJO_0OFawpRI4Rd3oqEZPjfuA,6.243595699999999,-75.5795253,4.7,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",16454,park
221,37 Park Medellín,OPERATIONAL,"Vía Primavera, Cra. 37 ##8A - 4, Medellín, Antioquia, Colombia",ChIJ-8XP5ikoRI4RbGXZfyvahi4,6.207665299999999,-75.56699619999999,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3405,park
222,Parque de los Pies Descalzos,OPERATIONAL,"Cra. 58 #42-125, Medellín, Antioquia, Colombia",ChIJ3xE-CqspRI4RPl8BKzTDilc,6.2446509,-75.5772046,4.5,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",11648,park
223,"Plaza Botero - Medellín, Antioquia",OPERATIONAL,"Av. Carabobo, Medellín, Antioquia, Colombia",ChIJd_9Ny_4oRI4RkpiSq1F-Wi4,6.2524424,-75.5686415,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",21203,park
224,Parque Arví,OPERATIONAL,"Via a Piedras Blancas, Medellín, Antioquia, Colombia",ChIJU53qpEEmRI4RLHh7IcVt7TM,6.289107899999999,-75.5093481,4.7,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",15251,park
225,Parque De La Presidenta,OPERATIONAL,"Cra. 39, Medellín, Antioquia, Colombia",ChIJmZA2DSooRI4RztUPtw8cBUs,6.207814399999999,-75.5699941,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",333,park
226,Parque Natural Cerro El Volador,OPERATIONAL,"Medellín, Antioquia, Colombia",ChIJjSerEBkpRI4R2UKXjTg34Gc,6.264745,-75.582522,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4387,park
227,Parque de la Conservación,OPERATIONAL,"Cra 52 #20-63, Medellín, Antioquia, Colombia",ChIJsSdpVMkpRI4RqMEeRrd8HTQ,6.223158499999999,-75.58031369999999,4.5,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",10475,park
228,Parque de Los Deseos,OPERATIONAL,"Cl. 71, Medellín, Antioquia, Colombia",ChIJKTNxeucoRI4RJpLlf2rrAVI,6.2684353,-75.5660855,4.5,"['park', 'point_of_interest', 'establishment']",18402,park
229,Parque de la bailarina,OPERATIONAL,"Cra. 43e #7D-70, Medellín, Antioquia, Colombia",ChIJ5xaS1dQpRI4R-kSZIhfnEhU,6.210057,-75.57442859999999,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",824,park
230,Parque del río medellin,OPERATIONAL,"Cl. 48 ##No. 68 - 98, Medellín, Antioquia, Colombia",ChIJMxgE_4cpRI4RQ9RoHia7tV4,6.2537771,-75.5870233,0.0,"['park', 'point_of_interest', 'establishment']",0,park
231,Segundo Parque de Laureles,OPERATIONAL,"Cra. 47 #56-101, Medellín, Antioquia, Colombia",ChIJge895KEpRI4RBPy-htRg2c8,6.245058200000001,-75.5971038,4.4,"['park', 'point_of_interest', 'establishment']",2430,park
232,Plazuela Nutibara,OPERATIONAL,"Cra. 51 #5439, Medellín, Antioquia, Colombia",ChIJe1McMPkoRI4Rann7TZl4D_c,6.252171499999999,-75.5678676,4.3,"['park', 'point_of_interest', 'establishment']",8640,park
233,Parque Lineal Ciudad del Río,OPERATIONAL,"Cra 43G #2420, Medellín, Antioquia, Colombia",ChIJ-eNtWzMoRI4RJHXwCbaaCfs,6.220968,-75.5734487,4.6,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7010,park
234,Summit Adventure Park Medellín,OPERATIONAL,"Cl. 10 Sur ##50-267, Medellín, Antioquia, Colombia",ChIJ6bn31yopRI4RIpirqE5wSOk,6.214284699999999,-75.58112520000002,4.6,"['amusement_park', 'point_of_interest', 'establishment']",1797,park
235,Parque Berrío,OPERATIONAL,"Cl. 50, Medellín, Medellin, Antioquia, Colombia",ChIJYaRayfgoRI4R6LikuF8OaPU,6.2500271,-75.5681333,4.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",18319,park
236,Parque de santa fe,OPERATIONAL,"Cra. 65G #calle 19, Medellín, Antioquia, Colombia",ChIJWcC8-MUpRI4R-WgDlkVsI6g,6.2228806,-75.5857419,4.4,"['park', 'point_of_interest', 'establishment']",272,park
237,Parque San Antonio,OPERATIONAL,"Cl. 44 #50, Medellín, Antioquia, Colombia",ChIJJStiglYoRI4RNL6u3awmkFQ,6.2444998,-75.5687215,3.9,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",9343,park
