,0,1,2,3,4,5,6,7,8,9
107,Kr 8 entre Cl 27 y 26,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJEW841USmMI4RpD5Qyz_y5ug,3.4533286,-76.5171228,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
108,Kr 4 entre Cl 9 y 8,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJtThG_WSmMI4RC9b5xqVG1w0,3.4510175,-76.5350442,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
109,Av 15 Oe entre Cl 12 Oe y 10 Oe,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJj8mrEdylMI4RhWl3yvEPce0,3.459575,-76.55543829999999,3.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
110,Av 6AN entre Cl 35 y 29 PP2,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJE-YlDxemMI4Rv0MIm1rV4Uw,3.4714275,-76.5290022,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
111,Cl 44 entre Kr 4E y 4B,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ18D2EEqmMI4RGZ8st9o3Ehc,3.4616048,-76.5072888,2.3,"['transit_station', 'point_of_interest', 'establishment']",3,transit+station
112,Av 6N entre Cl 23 y 24 PP2,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJGeoeixSmMI4RM-rBUWRTIJY,3.4656061,-76.5301425,4.0,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
113,Cl 1 entre Kr 13A y 13,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJlS8ljH2mMI4RZj5ggUdNcow,3.4442058,-76.54127919999999,5.0,"['transit_station', 'point_of_interest', 'establishment']",2,transit+station
114,Av 6N entre Cl 21 y 22,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ57kyS2umMI4Rv1IYX4cXfZo,3.4633125,-76.5302669,3.7,"['transit_station', 'point_of_interest', 'establishment']",3,transit+station
115,Av 3N entre Cl 24 y 23D,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJq6d6aj6mMI4RPSQSfnPUGd0,3.4669517,-76.52403029999999,3.0,"['transit_station', 'point_of_interest', 'establishment']",1,transit+station
116,Estadio,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ5dmJgZymMI4RSSoh2lm0eQs,3.4318258,-76.54316419999999,3.2,"['transit_station', 'point_of_interest', 'establishment']",5,transit+station
117,Cl 33A entre Kr 15 y 16,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJM5CtyVemMI4Rs1X8jn3z6AA,3.4444786,-76.5117744,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
118,Cl 5 entre Kr 22 y 23,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJIXNTG4amMI4RgTJ9Hurqcno,3.4394417,-76.5376517,0.0,"['transit_station', 'point_of_interest', 'establishment']",0,transit+station
119,Cl 9 entre Kr 8 y 6,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJYzv3ZGSmMI4Rs14o0WupMY8,3.4493575,-76.5338833,4.3,"['transit_station', 'point_of_interest', 'establishment']",3,transit+station
120,Distribuidora Cuerpo y Figura Sede jacobos gym,OPERATIONAL,"Cl. 13a ##69 45 local 1, Cali, Valle del Cauca, Colombia",ChIJEUxcS0WhMI4RYgQEqF4uRPA,3.3938264,-76.5368857,4.5,"['gym', 'health', 'point_of_interest', 'store', 'establishment']",61,gym
121,Wonder Body Gym,OPERATIONAL,"Cl. 5 #30-27 Segundo Piso, Cali, Valle del Cauca, Colombia",ChIJhSIzQ5umMI4RQe9oZM2T7ck,3.4329406,-76.5423149,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",69,gym
122,Angeles GYM CAPF-IPS,OPERATIONAL,"Cl. 13b #85C-75, Cali, Valle del Cauca, Colombia",ChIJK9o-xWihMI4Rt8-uSYgGwTY,3.3804991,-76.5351225,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",205,gym
123,Gym Pro,OPERATIONAL,"Cra. 30 ###7-22, Cali, Valle del Cauca, Colombia",ChIJxy0uc5qmMI4RIcJNQ3lJlzU,3.4301741,-76.5377592,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",280,gym
124,Smart Fit Único Cali,OPERATIONAL,"Cl. 52 ##3-29, Cali, Valle del Cauca, Colombia",ChIJk8Sp_8qnMI4Ro9Y9wkQcco8,3.426759,-76.5027253,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",322,gym
125,BIG GYM CALI,OPERATIONAL,"Calle 59 #1a10, Cali, Valle del Cauca, Colombia",ChIJP_1dZdSnMI4RXmmfgYgPjgM,3.478318,-76.4989832,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",249,gym
126,Spinning Center Gym,OPERATIONAL,"a 48-177, Av. Joaquín Borrero Sinisterra #48-1, Cali, Valle del Cauca, Colombia",ChIJwdOUEq-mMI4ROz3IqZ7Qvjs,3.4134895,-76.5407037,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",236,gym
127,LP FITNESS CALI,OPERATIONAL,"piso 2, Cl. 5, Cali, Valle del Cauca, Colombia",ChIJbZjGM2GhMI4RWqtwtBQCsNU,3.38154,-76.543334,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",116,gym
128,Atletic Fitness Gym,OPERATIONAL,"Av. 3 Nte., Cali, Valle del Cauca, Colombia",ChIJc0mONySmMI4Rktq_Tb009A4,3.4766735,-76.517776,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",59,gym
129,Thomas Gym,OPERATIONAL,"Local 78, Cra. 56 #18A-80, Cali, Valle del Cauca, Colombia",ChIJK0dgnDWhMI4R0-7PIw3KXQQ,3.4015292,-76.5245625,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",68,gym
130,Sweat Gym,CLOSED_TEMPORARILY,"Cl. 5 #38-77, Cali, Valle del Cauca, Colombia",ChIJueEF8p6mMI4Rkz8n0S9ILis,3.4275352,-76.54526109999999,4.5,"['gym', 'health', 'point_of_interest', 'establishment']",63,gym
131,Dominar Gym,OPERATIONAL,"Calle 14 # 37 Esquina - Piso 2, Cali, Valle del Cauca, Colombia",ChIJESfwPb-mMI4RyiqAu0mbd5Q,3.4201621,-76.5275533,4.9,"['gym', 'health', 'point_of_interest', 'establishment']",72,gym
132,AFE Gym Sede Refugio - Athletic Fitness Experience,OPERATIONAL,"Cra. 66 #2c46, Cali, Valle del Cauca, Colombia",ChIJSdA-lv2jMI4RQ5RPkKkPUDw,3.3980335,-76.5499698,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",311,gym
133,Gym Center,OPERATIONAL,"Cl. 5 #14a65, Cali, Valle del Cauca, Colombia",ChIJtzAkfIimMI4Rt5CmCF-d5Lo,3.4423685,-76.5364488,4.7,"['gym', 'health', 'point_of_interest', 'establishment']",19,gym
134,Centro de Acondicionamiento Físico X-GYM,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJgduMftinMI4R3jol6L_io3o,3.4412735,-76.4991889,4.4,"['gym', 'health', 'point_of_interest', 'establishment']",57,gym
135,Top Gym,OPERATIONAL,"Cra. 39 #32a-01, Cali, Valle del Cauca, Colombia",ChIJS08TYNymMI4Rw2DEb4UmQNc,3.419943,-76.5111593,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",111,gym
136,DREAMS FITNESS,OPERATIONAL,"esq. Carrera 2, Cl. 59b #2 11B, Cali, Valle del Cauca, Colombia",ChIJ12XI9c6nMI4RG65iipjD6iY,3.470069,-76.4950662,4.2,"['gym', 'health', 'point_of_interest', 'establishment']",56,gym
137,Fit Training Center,OPERATIONAL,"Av. 9A ##No. 16-49, Cali, Valle del Cauca, Colombia",ChIJ_____26mMI4R9iE7r-Fgcf8,3.4616119,-76.53374149999999,4.8,"['gym', 'health', 'point_of_interest', 'establishment']",43,gym
138,Fitness24Seven,OPERATIONAL,"Av. Roosevelt ## 24 A-75/85, Cali, Valle del Cauca, Colombia",ChIJF63VaoWmMI4RAUJ-Z0NFeo0,3.4353685,-76.5386037,4.6,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",181,gym
139,Jacobo's Gym,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJlbEwS0WhMI4RX_-woMXL8wM,3.3935406,-76.53722049999999,4.6,"['gym', 'health', 'point_of_interest', 'establishment']",34,gym
140,Bomberos Cali,OPERATIONAL,"Av. de las Americas ##20N-54, Cali, Valle del Cauca, Colombia",ChIJR_DBRGqmMI4RrLkXw8WUYKI,3.4603635,-76.5273606,4.6,"['fire_station', 'point_of_interest', 'establishment']",28,fire+station
141,Bomberos,OPERATIONAL,"Avenida 3GN, Cali, Valle del Cauca, Colombia",ChIJt4inYpqoMI4RyEheDskjLd0,3.4919348,-76.51712239999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
142,Bomberos Cali Estación 8,OPERATIONAL,"Calle 63 Norte#3Bis-12, La Flora, Cali, Valle del Cauca, Colombia",ChIJE_JdLYWoMI4RwdzyDAzpJJU,3.4907318,-76.51400249999999,4.3,"['fire_station', 'point_of_interest', 'establishment']",4,fire+station
143,Coobomberos Sede Norte,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ1YPnyiemMI4RE9uoO7GBpkA,3.4803998,-76.5154245,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
144,Estación de bomberos X4,OPERATIONAL,"Cra. 33 #44 -20, Cali, Valle del Cauca, Colombia",ChIJJxaR8c6mMI4RAAzIS7VIs7Q,3.4106165,-76.517631,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
145,Bomberos Cali - Estación 6,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJgYJbG9ylMI4R3G3RVPbh-2Y,3.4594403,-76.554874,4.4,"['fire_station', 'point_of_interest', 'establishment']",9,fire+station
146,Estación X5 Siloe,OPERATIONAL,"Dg. 51 #1 Oeste-57 a 1 Oeste-93,, Cali, Valle del Cauca, Colombia",ChIJyVEVeRukMI4RpsgsCel2M24,3.4167061,-76.5550572,5.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
147,Estacion Distrito De Aguablanca,OPERATIONAL,"Cl. 73, Cali, Valle del Cauca, Colombia",ChIJjcGAORSnMI4RQ9pYdtJptVc,3.42651,-76.48413529999999,1.5,"['fire_station', 'point_of_interest', 'establishment']",2,fire+station
148,Bomberos de Cordoba,OPERATIONAL,"# a 41d-89,, Cl. 54 #411, Cali, Valle del Cauca, Colombia",ChIJ5SHDsyqnMI4RKxrdjijVklc,3.4041479,-76.5015928,4.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
149,Cuerpo de Bomberos,OPERATIONAL,"Cl. 30 Nte. #2b Norte20, Cali, Valle del Cauca, Colombia",ChIJu_gypTimMI4RMEaThq7Liw4,3.463759,-76.519071,4.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
150,bomberos,OPERATIONAL,"Cl. 12a, Cali, Valle del Cauca, Colombia",ChIJB1_BOL2hMI4RCdLZXn7NPRo,3.4039294,-76.5374958,0.0,"['fire_station', 'point_of_interest', 'establishment']",0,fire+station
151,Estacion Bomberos Melendez X-11,OPERATIONAL,"Cra. 87 #4c95, Cali, Valle del Cauca, Colombia",ChIJgyhq4GOhMI4RZHWEOGCFqeM,3.3799348,-76.54442619999999,4.7,"['fire_station', 'point_of_interest', 'establishment']",11,fire+station
152,Estacion de Bomberos Sur Occidental X5,OPERATIONAL,"Cra. 52 #1-20, Cali, Valle del Cauca, Colombia",ChIJQ_LkehukMI4RP60ab9OBZMg,3.4164296,-76.5551741,4.0,"['fire_station', 'point_of_interest', 'establishment']",1,fire+station
153,Bomberos Estación X2 Alameda,OPERATIONAL,"Cra. 24 #722, Cali, Valle del Cauca, Colombia",ChIJrcAvgI-mMI4R24fIcJavR9E,3.436318,-76.53712000000002,4.6,"['fire_station', 'point_of_interest', 'establishment']",10,fire+station
154,Benemerito Cuerpo de Bomberos Voluntarios de Cali Estacion X3 Oriental,OPERATIONAL,"Cl. 33a #11F-07, Cali, Valle del Cauca, Colombia",ChIJSdk9JFemMI4RRBA-VPw1yPc,3.4474667,-76.5116412,4.9,"['fire_station', 'point_of_interest', 'establishment']",10,fire+station
155,Estación de Bomberos El Vallado,OPERATIONAL,"Cl. 54 ###41d-10, Cali, Valle del Cauca, Colombia",ChIJ1ShcsSqnMI4RDtqQXaPgio0,3.404211,-76.5015669,4.5,"['fire_station', 'point_of_interest', 'establishment']",6,fire+station
156,Bomberos Cali - Estación 10,OPERATIONAL,"Cra. 41D ##54A- 25, Cali, Valle del Cauca, Colombia",ChIJra2DtCqnMI4R1ERS7Noswc0,3.4040088,-76.5014779,3.5,"['fire_station', 'point_of_interest', 'establishment']",6,fire+station
157,Estacion De Bomberos X7 - Los Mangos,OPERATIONAL,"#26m- a 26m-, Cl. 73 #4117, Cali, Palmira, Valle del Cauca, Colombia",ChIJqcRmPhSnMI4R7Fe3f9P83r0,3.4268488,-76.48406609999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",3,fire+station
158,Cuerpo de Bomberos Voluntarios Cl 27,OPERATIONAL,"Cl. 27 #440, Cali, Valle del Cauca, Colombia",ChIJLcWz5c6mMI4RpNhLRU2skJs,3.411013,-76.51799199999999,4.8,"['fire_station', 'point_of_interest', 'establishment']",9,fire+station
159,Estacion Villa Del Sur X4,OPERATIONAL,"a 43b-58, Cl. 36 #43b2, Cali, Valle del Cauca, Colombia",ChIJ4TZx8s6mMI4Rzdsvli8Dlik,3.4104634,-76.51772679999999,5.0,"['fire_station', 'point_of_interest', 'establishment']",3,fire+station
160,Banco BBVA,OPERATIONAL,"Colombia #41N-17, Cali, Valle del Cauca, Colombia",ChIJ48hb2TCmMI4R_US5VkYRDuE,3.4688394,-76.5115812,4.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
161,Colpatria,OPERATIONAL,"CL 100 NO. 5 - 169 LC 328 Cali Unicentro, Cali, Valle del Cauca, Colombia",ChIJ6b-aDX6hMI4RkYE43AIoqAI,3.3732927,-76.5390745,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
162,Colpatria,OPERATIONAL,"CL 9 NO. 48 - 81 LC 252- 253- 254 CALI PALMETTO, Cali, Valle del Cauca, Colombia",ChIJOfylqqanMI4RVEkv56xy2fU,3.4130791,-76.5407761,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
163,City Bank,OPERATIONAL,"Avenida 6A, Cali, Valle del Cauca, Colombia",ChIJve6UCRSmMI4RBh1a5rNGQzk,3.4673916,-76.531285,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
164,Bbva Banca Personal Cali,OPERATIONAL,"2 a 104, Av. 6b Nte., Cali, Valle del Cauca, Colombia",ChIJ31jorhamMI4RHKqCWjnbQyo,3.468641,-76.5309923,5.0,"['bank', 'finance', 'point_of_interest', 'establishment']",1,bank
165,Banco de Bogotá,OPERATIONAL,"Cl. 9 #29-28, Cali, Valle del Cauca, Colombia",ChIJn-pWjJCmMI4Rd1vSHouX8o4,3.4309787,-76.5360822,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",4,bank
166,Colpatria,OPERATIONAL,"CL 5 NO. 50 - 103 LC 111 - 112 Cali Cosmocentro, Cali, Valle del Cauca, Colombia",ChIJIYUEfq-nMI4REIYj5fKJ1R0,3.4146239,-76.546813,3.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
167,Banco Multibank Cali,OPERATIONAL,"Calle 36 Norte # 6A-65 World Trade Center Cali - Pacific Mall, local 405, Cali, Valle del Cauca, Colombia",ChIJIWMrRhimMI4Rzx5TG14aCLg,3.4745852,-76.5275652,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
168,Credibanco Visa Cali,OPERATIONAL,"Cl. 44 Nte. #30, Cali, Valle del Cauca, Colombia",ChIJnXfneCamMI4Ri8tTWjPLdYQ,3.478009,-76.51657399999999,1.7,"['bank', 'finance', 'point_of_interest', 'establishment']",3,bank
169,officina servibanca,OPERATIONAL,"Cl. 11 #636, Cali, Valle del Cauca, Colombia",ChIJLy2IO2SmMI4R-YGuokENSGo,3.4501231,-76.5324413,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
170,Banco Abn Amro Bank Cl23 Kr4,OPERATIONAL,"Cl. 23 #54, Cali, Valle del Cauca, Colombia",ChIJ_cn5sUOmMI4RqXlMTakMgUA,3.456469,-76.522436,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
171,Coofipopular,OPERATIONAL,"Cra. 4 #960, Cali, Valle del Cauca, Colombia",ChIJlbMyqWWmMI4R372RaF2YUU8,3.4514859,-76.5340118,4.7,"['bank', 'finance', 'point_of_interest', 'establishment']",3,bank
172,Cajero Automático Banco Colpatria,OPERATIONAL,"Local 16 Carrera 3 # 69 B - 26, Cali, Valle del Cauca, Colombia",ChIJ37t1FtGnMI4RGCb5sx6ftPo,3.452702,-76.53347699999999,4.0,"['bank', 'finance', 'point_of_interest', 'establishment']",1,bank
173,Banco de Occidente,OPERATIONAL,"Cl. 5d #Local 2 # 38A - 35, Cali, Valle del Cauca, Colombia",ChIJEZFwI6KmMI4RVSWSu70Tp4A,3.4229489,-76.5424508,2.0,"['bank', 'finance', 'point_of_interest', 'establishment']",4,bank
174,Banco de Bogotá,OPERATIONAL,"Cl. 13 #8-26, Cali, Valle del Cauca, Colombia",ChIJfZQhumamMI4RGwAPOZ2GdrI,3.4492518,-76.530416,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
175,Banco de la República,OPERATIONAL,"Cra. 4 #7-14, Cali, Valle del Cauca, Colombia",ChIJEw44QuqnMI4ROqwEG5KqEA4,3.4505253,-76.535686,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
176,Comptroller of Cali,OPERATIONAL,"# 10, Av. 2 Nte. #52 Norte70, Cali, Valle del Cauca, Colombia",ChIJrZ3IAH2mMI4Ro3_KxC58Q0Y,3.4459632,-76.5400475,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",0,bank
177,Banco De Bogotá Carrera Octava,OPERATIONAL,"Cra. 8 #13-47, Cali, Valle del Cauca, Colombia",ChIJBSGqwGamMI4RaNUasn_5zoA,3.449555,-76.5300828,5.0,"['bank', 'finance', 'point_of_interest', 'establishment']",2,bank
178,Banco de Bogota,OPERATIONAL,"Cl. 13 #23C-67, Cali, Valle del Cauca, Colombia",ChIJ0eOthJKmMI4Rfv86cxTsEeA,3.433387,-76.52788939999999,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",11,bank
179,Banco de Bogotá,OPERATIONAL,"Av. de las Americas #22N-13, Cali, Valle del Cauca, Colombia",ChIJP0f1lmqmMI4RpnGeMcNjoYg,3.4619172,-76.5266772,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",4,bank
180,Policía Comunitaria de Cali,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJY3euY9qnMI4RjoA9d1jxaK0,3.4752104,-76.490071,4.4,"['police', 'point_of_interest', 'establishment']",5,police
181,Policía Cívica de Cali,OPERATIONAL,"Cra. 3 #2416, Cali, Valle del Cauca, Colombia",ChIJo47uZEGmMI4RAMBXHFhRVRk,3.4586278,-76.5219388,5.0,"['police', 'point_of_interest', 'establishment']",2,police
182,Estación de Policía,OPERATIONAL,"Cl. 16, Cali, Valle del Cauca, Colombia",ChIJazX5mWCmMI4R6h4FbsKQMVY,3.4469807,-76.5263832,0.0,"['police', 'point_of_interest', 'establishment']",0,police
183,Policía,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJrabFkuqnMI4RQ2IcgEMLgjU,3.4641705,-76.4779812,5.0,"['police', 'point_of_interest', 'establishment']",7,police
184,CAI Chipichape,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ89Xa8BemMI4RFzEF8ZxNKUE,3.472745,-76.5263327,2.5,"['police', 'point_of_interest', 'establishment']",4,police
185,Policía Metropolitana de Cali,OPERATIONAL,"Cl. 21 ##1N-65, Cali, Valle del Cauca, Colombia",ChIJ241TazimMI4Rg6C9TV0JCcA,3.4582618,-76.52699539999999,3.8,"['police', 'point_of_interest', 'establishment']",34,police
186,Estación de Policía Servicios Especializados,OPERATIONAL,"Cra. 13 #13a60, Cali, Valle del Cauca, Colombia",ChIJ3xklOWCmMI4RnHibV339r0c,3.444637,-76.52756099999999,5.0,"['police', 'point_of_interest', 'establishment']",2,police
187,Estación de Policía Aguablanca,OPERATIONAL,"Cl. 26a #No.25-28, Cali, Valle del Cauca, Colombia",ChIJfbtDZ-6mMI4RCwE1zTQ5Eg0,3.4320598,-76.5185509,3.2,"['police', 'point_of_interest', 'establishment']",17,police
188,Estación de Policía Sucre,OPERATIONAL,"Cl. 19 #866, Cali, Valle del Cauca, Colombia",ChIJuS45hl2mMI4RY_KHn9zW2O0,3.450394,-76.525454,0.0,"['police', 'point_of_interest', 'establishment']",0,police
189,Policía Nacional de Colombia,OPERATIONAL,"Cra. 48 #45 – 03, Cali, Valle del Cauca, Colombia",ChIJk8hpZDKhMI4RJ7j7Z7Toxbg,3.4012722,-76.5153523,4.4,"['police', 'point_of_interest', 'establishment']",13,police
190,Comisaría Occidental de Policía,OPERATIONAL,"Cra. 52 #20, Cali, Valle del Cauca, Colombia",ChIJy-2hnBykMI4REr2zd3cVSl4,3.416236,-76.554261,0.0,"['police', 'point_of_interest', 'establishment']",0,police
191,Estación de Policía La Magdalena,OPERATIONAL,"Cra. 13 #650, Cali, Valle del Cauca, Colombia",ChIJATockWKmMI4RWe3aJNh06V8,3.444486,-76.5353389,0.0,"['police', 'point_of_interest', 'establishment']",0,police
192,Borrero Ayerbe,OPERATIONAL,"Estación de Policía, Pan-American Highway, Cali, Santander de Quilichao, Cauca, Colombia",ChIJJ8nkaTimMI4RIZnQdoUY3vs,3.464314,-76.515992,5.0,"['police', 'point_of_interest', 'establishment']",2,police
193,Estación de Policía La Flora,OPERATIONAL,"Avenida 3A Norte #23, Cali, Valle del Cauca, Colombia",ChIJ5wRewT-mMI4RBXvk76YjRfQ,3.4647865,-76.5247026,3.8,"['police', 'point_of_interest', 'establishment']",20,police
194,Estación de Policía Kr56,OPERATIONAL,"Cra. 56, Cali, Valle del Cauca, Colombia",ChIJMSskGQSkMI4RqiWE1rY3bFM,3.409926,-76.5558439,0.0,"['police', 'point_of_interest', 'establishment']",0,police
195,Estación de Policía el comercio Cali Kr 1 Cl 73a,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJ_UTp_HGoMI4R1mfwZSJ-JYM,3.4919422,-76.4858399,4.0,"['police', 'point_of_interest', 'establishment']",5,police
196,CAI,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJAd1Su5ilMI4R5iB0AgB7wvs,3.4648006,-76.58794309999999,4.4,"['police', 'point_of_interest', 'establishment']",8,police
197,Estación de Policia el Lido,OPERATIONAL,"Cra. 52 ##2-00, Cali, Valle del Cauca, Colombia",ChIJhWO8lRykMI4R5VSxDzUfdcM,3.4156816,-76.5530919,3.1,"['police', 'point_of_interest', 'establishment']",28,police
198,CAI Calle 25,OPERATIONAL,"Cl. 25, Cali, Valle del Cauca, Colombia",ChIJezN-pDehMI4Rjm0VnanB78A,3.3957917,-76.5238748,4.0,"['police', 'point_of_interest', 'establishment']",3,police
199,CAI,OPERATIONAL,"Cali, Valle del Cauca, Colombia",ChIJa26roXmmMI4RPl1YB9gc8Xo,3.45138,-76.54464999999999,0.0,"['police', 'point_of_interest', 'establishment']",0,police
200,Agua y Harina Cali Pizzeria,OPERATIONAL,"Cl. 4 ##13-22, Cali, Valle del Cauca, Colombia",ChIJGxDteTCnMI4RDTklcAuwSZU,3.4442673,-76.5377223,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",27,restaurant
201,Koi Sushi y Teppanyaki,OPERATIONAL,"Cl. 16 ## 83A - 15, Cali, Valle del Cauca, Colombia",ChIJb74kqjehMI4Rn1DC0r5e-gc,3.3848687,-76.5284276,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",72,restaurant
202,Tienda Café VallenPaz,OPERATIONAL,"Cl. 12 Oe. ##1-06, Cali, Valle del Cauca, Colombia",ChIJYYRO9xCnMI4RRFjwkHWOfVM,3.4536128,-76.53265139999999,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",67,restaurant
203,The Market Cali,OPERATIONAL,"Avenida 8 Norte #No 10-18, Cali, Valle del Cauca, Colombia",ChIJORoVNW6mMI4RU6L6cj0ISHc,3.4559733,-76.5358727,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",420,restaurant
204,Platillos Voladores,OPERATIONAL,"Av. 3 Nte. ##7-19, Cali, Valle del Cauca, Colombia",ChIJLR-42m2mMI4RWDa9u_w4SQE,3.4536271,-76.5371911,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",2247,restaurant
205,Waunana Restaurante,OPERATIONAL,"Cl. 4 #9-23, Cali, Valle del Cauca, Colombia",ChIJPZorznymMI4R_qDRSzXOI8I,3.446766,-76.53776359999999,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",257,restaurant
206,Casa Ibérica cali,OPERATIONAL,"Cl. 3a Oe. ##3-07, Cali, Valle del Cauca, Colombia",ChIJqY0RXc2nMI4RdDozNtPWTk8,3.4493132,-76.54294,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",234,restaurant
207,Manganiello Pizzeria Ristorante Bar,OPERATIONAL,"Av. 9 Nte. ###20N-21, Cali, Valle del Cauca, Colombia",ChIJp_QWzvanMI4RWEBh6GlYAhA,3.4624561,-76.53260039999999,4.9,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",393,restaurant
208,Cali Curry House,OPERATIONAL,"Cl. 3 ##5-03, Cali, Valle del Cauca, Colombia",ChIJEaO6XYWnMI4R7Sz6VtZp9Ww,3.4481247,-76.5387482,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",23,restaurant
209,Happy Surprise Sede Menga Cali,OPERATIONAL,"Av. 8 Nte., Cali, Valle del Cauca, Colombia",ChIJh0RXkuqpMI4RXLiPoMTa_-I,3.4892489,-76.5271329,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",79,restaurant
210,Amelia - Café Restaurante,OPERATIONAL,"Cra. 10 #No. 2-06, Cali, Valle del Cauca, Colombia",ChIJeSs7KX2mMI4RBYrrbDGCHpU,3.4465253,-76.5397435,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",841,restaurant
211,La Comitiva,OPERATIONAL,"Cl. 4 ##3432, Cali, Valle del Cauca, Colombia",ChIJJSW8MIOmMI4Rtvn2QSI02is,3.4346179,-76.5449933,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",1402,restaurant
212,Zumaia,OPERATIONAL,"Cra. 6 ## 1-11, Cali, Valle del Cauca, Colombia",ChIJX-Xz9HymMI4RUJwkZv5KnSY,3.44751,-76.54041,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",384,restaurant
213,Hoi An Cocina vietnamita,OPERATIONAL,"Call 18 #105-104 Natura plaza, Cali, Valle del Cauca, Colombia",ChIJiRVdoO-hMI4RByabDBKZZK4,3.3627005,-76.5322321,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",107,restaurant
